0.000000000000000000e+00
1.008403361344537841e-01
2.016806722689075682e-01
3.025210084033613800e-01
4.033613445378151363e-01
5.042016806722688926e-01
6.050420168067227600e-01
7.058823529411765163e-01
8.067226890756302726e-01
9.075630252100840289e-01
1.008403361344537785e+00
1.109243697478991653e+00
1.210084033613445520e+00
1.310924369747899165e+00
1.411764705882353033e+00
1.512605042016806678e+00
1.613445378151260545e+00
1.714285714285714413e+00
1.815126050420168058e+00
1.915966386554621925e+00
2.016806722689075571e+00
2.117647058823529438e+00
2.218487394957983305e+00
2.319327731092437173e+00
2.420168067226891040e+00
2.521008403361344463e+00
2.621848739495798331e+00
2.722689075630252198e+00
2.823529411764706065e+00
2.924369747899159933e+00
3.025210084033613356e+00
3.126050420168067223e+00
3.226890756302521091e+00
3.327731092436974958e+00
3.428571428571428825e+00
3.529411764705882248e+00
3.630252100840336116e+00
3.731092436974789983e+00
3.831932773109243850e+00
3.932773109243697718e+00
4.033613445378151141e+00
4.134453781512605453e+00
4.235294117647058876e+00
4.336134453781512299e+00
4.436974789915966610e+00
4.537815126050420034e+00
4.638655462184874345e+00
4.739495798319327768e+00
4.840336134453782080e+00
4.941176470588235503e+00
5.042016806722688926e+00
5.142857142857143238e+00
5.243697478991596661e+00
5.344537815126050972e+00
5.445378151260504396e+00
5.546218487394957819e+00
5.647058823529412130e+00
5.747899159663865554e+00
5.848739495798319865e+00
5.949579831932773288e+00
6.050420168067226712e+00
6.151260504201681023e+00
6.252100840336134446e+00
6.352941176470588758e+00
6.453781512605042181e+00
6.554621848739495604e+00
6.655462184873949916e+00
6.756302521008403339e+00
6.857142857142857650e+00
6.957983193277311074e+00
7.058823529411764497e+00
7.159663865546218808e+00
7.260504201680672232e+00
7.361344537815126543e+00
7.462184873949579966e+00
7.563025210084033390e+00
7.663865546218487701e+00
7.764705882352941124e+00
7.865546218487395436e+00
7.966386554621848859e+00
8.067226890756302282e+00
8.168067226890755705e+00
8.268907563025210905e+00
8.369747899159664328e+00
8.470588235294117752e+00
8.571428571428571175e+00
8.672268907563024598e+00
8.773109243697479798e+00
8.873949579831933221e+00
8.974789915966386644e+00
9.075630252100840067e+00
9.176470588235293491e+00
9.277310924369748690e+00
9.378151260504202114e+00
9.478991596638655537e+00
9.579831932773108960e+00
9.680672268907564160e+00
9.781512605042017583e+00
9.882352941176471006e+00
9.983193277310924429e+00
1.008403361344537785e+01
1.018487394957983305e+01
1.028571428571428648e+01
1.038655462184873990e+01
1.048739495798319332e+01
1.058823529411764675e+01
1.068907563025210194e+01
1.078991596638655537e+01
1.089075630252100879e+01
1.099159663865546221e+01
1.109243697478991564e+01
1.119327731092437084e+01
1.129411764705882426e+01
1.139495798319327768e+01
1.149579831932773111e+01
1.159663865546218453e+01
1.169747899159663973e+01
1.179831932773109315e+01
1.189915966386554658e+01
1.200000000000000000e+01
